-0,50534916;0,5340894;9,357342;0,09101075;2,550696;10,916499;0,37362307;2,7015822;11,493699;9,386185
0,09101075;1,336421;10,916499;0,37362307;2,550696;11,304493;0,37362307;2,550696;11,304493;11,420306
0,09101075;0,5340894;10,916499;0,37362307;1,336421;11,019485;0,9196875;2,550696;11,304493;11,269573
-0,50534916;-0,5364844;9,948912;0,37362307;1,336421;11,019485;0,9196875;2,550696;11,304493;10,021131
-0,50534916;-0,7113208;9,359736;0,37362307;0,5340894;10,916499;0,8813672;1,336421;11,019485;9,463539
0,09101075;-0,5508545;9,359736;0,8813672;0,5340894;10,916499;0,9196875;1,336421;11,019485;8,851997
0,09101075;-0,56522465;9,359736;0,6825806;-0,5364844;10,882969;0,9196875;1,336421;11,019485;10,918993
-0,2945874;-0,56522465;9,359736;0,6825806;0,081430666;10,882969;0,9196875;1,336421;11,019485;9,70225
-0,2945874;-0,56522465;9,357342;0,6825806;0,081430666;9,948912;0,9196875;0,76880133;10,916499;9,076988
0,09101075;-0,5508545;9,359736;0,7951465;0,5340894;10,768008;0,9196875;1,336421;10,916499;10,95856
0,09101075;-0,5508545;9,359736;0,7951465;0,5340894;9,948912;1,2166699;1,6405884;10,916499;9,804134
0,09101075;-0,5508545;9,359736;0,7951465;0,5340894;10,768008;0,9196875;1,336421;10,916499;11,832621
0,09101075;-0,5508545;9,357342;0,7951465;0,081430666;9,948912;1,2166699;1,336421;10,916499;9,091543
0,09101075;-0,5508545;9,359736;0,7951465;0,081430666;10,471025;1,2166699;1,336421;10,916499;10,496176
0,09101075;-0,5508545;9,357342;0,6825806;0,081430666;9,948912;0,9196875;0,76880133;10,882969;9,2314
0,09101075;-0,5508545;9,357342;0,6825806;0,23231691;9,948912;0,9196875;0,76880133;10,882969;9,46467
0,09101075;-0,5508545;9,357342;0,6825806;0,081430666;9,697434;1,2166699;0,76880133;10,882969;11,640543
0,37362307;-0,5364844;9,359736;0,7951465;0,081430666;9,697434;1,2621753;0,76880133;10,882969;9,682184
0,37362307;-0,5364844;9,357342;0,7951465;0,081430666;9,592053;1,2166699;0,5340894;10,768008;9,3094425
0,37362307;-0,5364844;9,357342;0,8813672;0,081430666;9,697434;1,2621753;0,5340894;10,768008;10,20136
